artist_name,track_name,release_date,lyrics,neg_sentiment,neu_sentiment,pos_sentiment,com_sentiment
the clash,this is england,1985,cry head sunny illegal vincent palm harm blow see got knife dying beaten intro one hand howling came stance soul eye voice land catwalk freezing somebody motorcycle south farm gang stroll walking get tea boot time biggest fall arm police bengali england supposed sheffield face jungle gon go free na fled carrot human shadow never old hey three wo atlantic verse attacker creed jail cold newspaper baton deaf grow read feel die kill kick four sit rail pound mohawk triumph spoken confronted grabbed day steel outro british chain fast englandembed towel protest fight line weapon watching ice matched black glory said factory spoke pole flannel dance jacket hear thousand wind,0.112,0.851,0.037,-0.974
phish,it's ice,1993,behind slide instrumental tumble tied depending crack got skating hand quite frozen mimicking control height soul eye voice plunge press venture le join elastic break slipping laugh leave made time sheet skin different flesh waiting blocking wrong moment reluctantly several source every beg light side bubble move defeated something peel sulk leg make fallen verse radiance want bask frown back bone choice surprise invisible pull meet breathing mirror throwing image double tracing onto friction shape mine ice calculating serpent attack punch full squirm reflection none ask slice leaning worm whose,0.065,0.841,0.094,0.8061
james taylor,only one,1985,hidden wanted long today run hide good many arm two turn million strong last thing got moment tree way one dream inside look seems fast missing light hundred must granted friend leaving admit pushed sharp telling well hold hollow road like eye taken past memory tight never left nevertheless aside hope thousand message oneembed right carry deep leg place fade,0.014,0.864,0.122,0.987
eraserheads,fruitcake,1996,life lovin arrived everybody nowhere get make verse begun gone time decide miracle dead story care everyone fruitcake bright mother fun riding take backseat fruit every bake everywhere snow christmas away reason taste bridge little giggling height town bite along mistletoe done piece really falling homeembed brandy near margarine delight people sent heaven happy sheer alright star season cake ran,0.031,0.777,0.192,0.9942
john mellencamp,the face of the nation,1985,life cry break sometimes verse heart tonight yes broken devil sleep nation run many keep know changin see thing got outro stumblin tree way golden babe goin dream mother face damn say tryin better underneath gon put start little could starvin happened feel na downtown dark nationembed rule anything wonder lonely baby recognize old hey warmth people seein helpless worse right,0.081,0.841,0.079,-0.5595
megadeth,99 ways to die,1995,strung spine today efficient instrumental see got one grave hand yet taunting short arsenic hour eye play courage prison break get mouth time dismay thorazine know streak glass tree ready mad bar gon go danger write na top mind demitasse foot mortis maniac yesterday illusion downed life verse tomorrow draw back last nevermind going tie burned way playground death say taste bridge feel future die try yellow earphone word gun morning straightjacket two blew terminal hatter take real downhill black socket shot man another rigor wringing right,0.234,0.743,0.023,-0.9968
stephen stills,i can't let go,1984,cramp mean phone today anyone peck knightsbridge got one quite cliché find away world ca short spiel sure hideaway give quiet christine affair work ward walking get tea seen sweet time sheet pretty arm become know working let relationship go could free eighteen always never cup forward nothing notorious around enjoyed place sorry want back somewhere tie main way front thanks say bed come throw dressing feel exciting really lock flat love secret stephen lair bird jack men nest company wimpole profumo centuryembed two house mew bedroom young deserve lie square alone romantic would slightest start style little continue audience freedom address hint private parted still cheek mistress call step right someone,0.049,0.814,0.136,0.9854
michael franks,coming to life,1993,curve life long verse heart wound become likely hiding spring cruelest wished outro tree april cool least poet snow disagree believe counting ca must ring shoot real ice missed may winter symphonyembed feel forest like voted coming gloom month threw always sun reverb love history wait eloquent doom symphony green hibernating,0.058,0.815,0.126,0.9675
reba mcentire,does he love you,1993,whisper deceiving sometimes home verse lose early name morning want loving arm night everything temper see smile need holding known fantasy one leaf swears face else say wear daytime light away rush bridge cause gave ashamed soon gain like think never nothing belief love,0.089,0.657,0.254,0.9975
marillion,kayleigh,1985,phone heart broken gone dawn loving pre-chorus patch market came ca friend thought wall blossom natural understood meant star barefoot stiletto break get college kayleigh go could floor write always never song dancing chalk verse sorry prove moon want park last playground way pick say come confetti forever scared cherry melting washed excuse love together pretending found escape lover trying home maybe lawn hair remember square important would end please snow broke mine said another still miss belsize shooting hall hear late right bitter,0.079,0.706,0.215,0.9942
